Vs,Vg,Vd,Is,Ig,Id,Ib,Qs,Qg,Qd,Qb,y
1.28254E-32,0.8,0.653846154,-0.0001618,6.43784E-32,0.0001618,-1.87328E-16,5.77795E-16,5.09877E-15,-5.81378E-16,-4.70723E-15,1
0.1,0.85,1.115384615,-0.000161812,-1.67391E-31,0.000161812,1.63605E-13,6.29667E-16,2.89499E-15,1.56049E-15,-4.69732E-15,1
0.3,1.1,1.038461538,-0.000161842,-1.22318E-31,0.000161842,1.71651E-15,6.93135E-16,4.62036E-15,1.10347E-16,-5.03554E-15,1
0.3,1.25,0.846153846,-0.000161864,2.06017E-31,0.000161864,2.59078E-16,6.59809E-16,6.9331E-15,-1.63687E-15,-5.56734E-15,1
-0.1,0.65,0.653846154,-0.000161963,-4.95714E-31,0.000161963,2.0158E-15,5.45273E-16,4.17004E-15,8.43214E-17,-4.41202E-15,1
0.2,1.45,0.653846154,-0.00016199,7.72512E-32,0.00016199,-2.52773E-17,5.56506E-16,9.93077E-15,-3.72653E-15,-6.37156E-15,1
0.3,1.05,3.72,-0.000162,-2.06E-31,0.000162,-1.39E-15,6.88E-16,1.97E-16,5.84E-15,-6.33E-15,1
0.3,1.15,0.931,-0.000162,-2.06E-31,0.000162,-3.71E-16,6.82E-16,5.63E-15,-6.91E-16,-5.23E-15,1
0.4,1.15,4.97,-0.000162,-3.83E-31,0.000162,-2.69E-15,7.06E-16,-1E-16,6.77E-15,-6.87E-15,1
0.5,1.25,5.59,-0.000162,1.8E-31,0.000162,-3.03E-12,7.17E-16,-2.19E-16,7.18E-15,-7.1E-15,1
0.6,1.35,5.9,-0.000162,7.73E-32,0.000162,-2.41E-12,7.29E-16,-2.63E-16,7.36E-15,-7.21E-15,1
-0.1,1.45,0.31,-0.000162,-3.15E-31,0.000162,-8.25E-17,3.68E-16,1.26E-14,-5.75E-15,-6.87E-15,1
0.7,1.45,6.21,-0.000162,-4.64E-31,0.000162,-1.46E-12,7.4E-16,-3.07E-16,7.54E-15,-7.32E-15,1
-0.3,0.4,0.621,-0.000162,1.35E-31,0.000162,7.79E-15,4.59E-16,3.01E-15,9.75E-16,-4.05E-15,1
-0.2,0.5,1.86,-0.000162,-1.03E-31,0.000162,-1.72E-12,5.09E-16,6.7E-16,4.2E-15,-4.99E-15,1
-0.1,0.6,4.97,-0.000162,5.35E-37,0.000162,-2.27E-15,5.48E-16,-3.17E-16,6.9E-15,-6.63E-15,1
-0.1,0.6,5.28,-0.000162,4.18E-32,0.000162,-2.3E-12,5.47E-16,-3.87E-16,7.12E-15,-6.73E-15,1
9.51E-35,0.7,9,-0.000162,9.01E-32,0.000162,-2.31E-15,5.67E-16,-1.13E-15,9.36E-15,-7.87E-15,1
-0.2,0.75,0.31,-0.000162,2.58E-32,0.000162,7.16E-16,4.52E-16,7.13E-15,-2.27E-15,-4.93E-15,1
0.2,0.95,2.17,-0.000162,4.51E-32,0.000162,-2.88E-15,6.64E-16,8.61E-16,4.3E-15,-5.44E-15,1
-0.1,0.95,0.384615385,-0.000162122,-1.60945E-31,0.000162122,-1.63176E-16,4.7641E-16,8.10137E-15,-2.81881E-15,-5.37065E-15,1
0.6,1.45,1.269230769,-0.000162167,2.22106E-31,0.000162167,-6.72736E-16,7.68198E-16,5.41073E-15,-2.57341E-16,-5.53294E-15,1
1.59329E-33,1.45,0.423076923,-0.000162198,2.44635E-31,0.000162198,-2.63417E-16,4.33087E-16,1.17492E-14,-5.08281E-15,-6.71015E-15,1
-0.1,1.5,0.307692308,-0.000162289,1.60945E-31,0.000162289,3.16378E-16,3.57295E-16,1.3069E-14,-6.01898E-15,-7.01791E-15,1
0.1,0.85,1.153846154,-0.000162382,-6.43996E-33,0.000162382,2.26626E-15,6.29557E-16,2.73046E-15,1.74432E-15,-4.71653E-15,1
0.6,1.4,1.461538462,-0.000162483,9.33492E-32,0.000162483,8.56564E-15,7.74714E-16,3.97336E-15,9.56368E-16,-5.31601E-15,1
-0.3,0.4,0.653846154,-0.000162564,6.43594E-33,0.000162564,7.61647E-14,4.58927E-16,2.86483E-15,1.13433E-15,-4.07121E-15,1
0.1,1.45,0.538461538,-0.000162611,-2.12452E-31,0.000162611,-3.4847E-16,4.95895E-16,1.08458E-14,-4.40781E-15,-6.54463E-15,1
3.2823E-32,0.75,0.846153846,-0.000162623,-3.8626E-32,0.000162623,7.91626E-14,5.89053E-16,3.70091E-15,6.31434E-16,-4.53364E-15,1
-0.3,0.85,0.153846154,-0.000162678,-1.6103E-33,0.000162678,7.66644E-15,3.55915E-16,9.09649E-15,-3.68666E-15,-5.37779E-15,1
-0.3,1.15,0.115384615,-0.000162745,-3.21856E-33,0.000162745,8.2526E-15,2.90997E-16,1.17843E-14,-5.41687E-15,-6.27032E-15,1
-0.2,0.9,0.269230769,-0.000162756,-1.28757E-32,0.000162756,1.07068E-15,4.17929E-16,8.60301E-15,-3.25329E-15,-5.37945E-15,1
-0.1,1.15,0.346153846,-0.000162774,-9.03634E-38,0.000162774,-1.354E-16,4.32045E-16,9.97157E-15,-4.0419E-15,-5.97301E-15,1
-0.1,0.7,0.538461538,-0.000162799,-9.6567E-32,0.000162799,-2.69114E-17,5.33729E-16,5.19902E-15,-7.60233E-16,-4.58473E-15,1
0.3,1.2,0.884615385,-0.000162859,-2.83269E-31,0.000162859,4.23009E-16,6.7108E-16,6.31247E-15,-1.19259E-15,-5.40237E-15,1
0.1,0.85,1.192307692,-0.000162875,6.43759E-32,0.000162875,-4.89533E-16,6.29449E-16,2.56893E-15,1.92705E-15,-4.73763E-15,1
0.3,1.5,0.769230769,-0.000162927,1.28751E-31,0.000162927,-1.36464E-16,6.03851E-16,9.4444E-15,-3.31537E-15,-6.34368E-15,1
0.3,1.35,0.807692308,-0.000162948,-5.15028E-32,0.000162948,-2.61133E-16,6.37213E-16,7.98863E-15,-2.3535E-15,-5.88342E-15,1
0.1,1.1,0.615384615,-0.000162949,9.01311E-32,0.000162949,-3.62536E-16,5.7329E-16,7.52899E-15,-2.23113E-15,-5.48259E-15,1
0.3,1.05,4.03,-0.000163,-2.32E-31,0.000163,-1.65E-15,6.86E-16,1.13E-16,6.08E-15,-6.48E-15,1
0.4,1.15,5.28,-0.000163,-2.83E-31,0.000163,-2.81E-12,7.03E-16,-1.71E-16,6.99E-15,-6.97E-15,1
0.5,1.25,5.9,-0.000163,4.64E-31,0.000163,-1.5E-15,7.14E-16,-2.87E-16,7.38E-15,-7.19E-15,1
0.6,1.35,6.21,-0.000163,5.15E-32,0.000163,-1.76E-12,7.25E-16,-3.3E-16,7.56E-15,-7.31E-15,1
0.4,1.4,0.931,-0.000163,5.15E-32,0.000163,-5.53E-16,6.82E-16,7.44E-15,-1.89E-15,-5.84E-15,1
0.7,1.45,6.52,-0.000163,-5.41E-31,0.000163,-2.56E-13,7.37E-16,-3.73E-16,7.74E-15,-7.42E-15,1
-0.1,1.5,0.31,-0.000163,-4.64E-31,0.000163,-1.98E-17,3.57E-16,1.31E-14,-6.01E-15,-7.02E-15,1
-0.2,0.5,2.17,-0.000163,6.44E-32,0.000163,3.58E-14,5.09E-16,4.83E-16,4.6E-15,-5.2E-15,1
-0.1,0.6,5.59,-0.000163,3.67E-31,0.000163,-1.99E-12,5.46E-16,-4.55E-16,7.33E-15,-6.84E-15,1
-0.1,0.6,5.9,-0.000163,-5.15E-32,0.000163,-1.68E-12,5.45E-16,-5.21E-16,7.53E-15,-6.94E-15,1
0.1,0.85,1.24,-0.000163,2.06E-31,0.000163,5.02E-14,6.29E-16,2.37E-15,2.16E-15,-4.77E-15,1
0.4,1.2,1.192307692,-0.000163058,-9.01332E-32,0.000163058,-1.5589E-16,7.25276E-16,4.3406E-15,4.53049E-16,-5.13057E-15,1
-0.1,0.85,0.423076923,-0.000163059,5.21464E-31,0.000163059,-1.72442E-16,4.99117E-16,7.07315E-15,-2.11868E-15,-5.06546E-15,1
-0.2,1.15,0.230769231,-0.000163243,-2.83268E-31,0.000163243,1.38412E-15,3.63178E-16,1.08833E-14,-4.73061E-15,-6.12715E-15,1
0.1,0.85,1.230769231,-0.00016331,-3.47648E-31,0.00016331,4.32556E-13,6.29342E-16,2.41202E-15,2.10668E-15,-4.76026E-15,1
-0.3,0.4,0.692307692,-0.000163327,4.50648E-32,0.000163327,6.50691E-15,4.58901E-16,2.70083E-15,1.31963E-15,-4.09251E-15,1
-0.3,0.6,0.230769231,-0.000163444,1.5451E-31,0.000163444,7.21647E-15,4.12402E-16,6.62405E-15,-2.02056E-15,-4.62835E-15,1
0.5,1.5,1.038461538,-0.000163464,-1.70602E-31,0.000163464,-5.40147E-16,7.1203E-16,7.41007E-15,-1.78131E-15,-5.95184E-15,1
0.5,1.3,1.346153846,-0.000163503,1.04293E-30,0.000163503,2.29803E-15,7.53055E-16,4.0624E-15,7.96213E-16,-5.22328E-15,1
-0.3,0.7,0.192307692,-0.000163539,7.72513E-32,0.000163539,7.38256E-15,3.89528E-16,7.65813E-15,-2.72955E-15,-4.93038E-15,1
0.2,1,0.923076923,-0.000163602,-3.0902E-31,0.000163602,-2.71773E-17,6.57395E-16,4.7277E-15,-6.69944E-17,-4.92987E-15,1
-0.2,0.6,0.423076923,-0.000163653,4.50652E-32,0.000163653,2.44562E-14,4.86506E-16,5.29748E-15,-9.40623E-16,-4.45579E-15,1
0.1,0.85,1.269230769,-0.000163699,3.21891E-31,0.000163699,4.77128E-14,6.29236E-16,2.26211E-15,2.28055E-15,-4.78412E-15,1
-9.55902E-34,1.5,0.423076923,-0.000163755,1.14593E-30,0.000163755,-2.89033E-16,4.22457E-16,1.2178E-14,-5.35027E-15,-6.86076E-15,1
3.18671E-34,1.2,0.461538462,-0.000163766,-3.60521E-31,0.000163766,-3.06884E-16,4.87126E-16,9.48684E-15,-3.62377E-15,-5.9614E-15,1
0.4,1.35,0.961538462,-0.000163821,-3.86275E-32,0.000163821,3.19046E-16,6.9315E-16,6.86767E-15,-1.49161E-15,-5.68042E-15,1
-0.3,0.4,0.730769231,-0.000163974,6.43784E-32,0.000163974,9.13166E-15,4.58877E-16,2.53921E-15,1.5045E-15,-4.11575E-15,1
0.2,1.3,0.692307692,-0.000163979,9.01309E-32,0.000163979,-1.51678E-16,5.89633E-16,8.49699E-15,-2.78111E-15,-5.91661E-15,1
0.2,1,0.931,-0.000164,3.09E-31,0.000164,-1.15E-15,6.57E-16,4.69E-15,-3.34E-17,-4.93E-15,1
0.3,1.05,4.34,-0.000164,-1.48E-31,0.000164,-3.15E-14,6.84E-16,3.39E-17,6.32E-15,-6.62E-15,1
0.3,1.05,4.66,-0.000164,-1.8E-31,0.000164,-1.64E-15,6.82E-16,-4.15E-17,6.56E-15,-6.74E-15,1
0.1,1.1,0.621,-0.000164,-1.29E-32,0.000164,-2.38E-16,5.73E-16,7.51E-15,-2.21E-15,-5.48E-15,1
0.4,1.15,5.59,-0.000164,-2.57E-32,0.000164,-1.95E-15,7E-16,-2.4E-16,7.2E-15,-7.08E-15,1
0.4,1.15,5.9,-0.000164,5.15E-31,0.000164,-1.57E-12,6.97E-16,-3.08E-16,7.4E-15,-7.18E-15,1
0.5,1.25,6.21,-0.000164,-1.29E-31,0.000164,-1.77E-12,7.1E-16,-3.53E-16,7.59E-15,-7.29E-15,1
0.6,1.35,6.52,-0.000164,-5.15E-32,0.000164,-1.7E-13,7.22E-16,-3.96E-16,7.76E-15,-7.4E-15,1
0.7,1.45,6.83,-0.000164,-4.12E-31,0.000164,-1.32E-13,7.33E-16,-4.37E-16,7.93E-15,-7.51E-15,1
-0.2,0.5,2.48,-0.000164,-1.16E-31,0.000164,-1.09E-16,5.08E-16,3.48E-16,4.92E-15,-5.39E-15,1
-0.1,0.6,6.21,-0.000164,7.73E-32,0.000164,-1.88E-15,5.43E-16,-5.86E-16,7.73E-15,-7.04E-15,1
0.2,0.95,2.48,-0.000164,-1.36E-30,0.000164,-1.11E-13,6.62E-16,6.46E-16,4.71E-15,-5.63E-15,1
0.1,0.85,1.307692308,-0.000164053,-2.5754E-32,0.000164053,-5.65934E-16,6.29129E-16,2.12193E-15,2.44571E-15,-4.80901E-15,1
0.4,1.3,1,-0.000164118,2.57529E-32,0.000164118,-9.09039E-17,7.04282E-16,6.23852E-15,-1.04157E-15,-5.51255E-15,1
0.6,1.4,1.5,-0.00016416,-5.90673E-31,0.00016416,7.02369E-14,7.73838E-16,3.79963E-15,1.13051E-15,-5.31555E-15,1
0.1,1.25,0.576923077,-0.000164204,3.8633E-32,0.000164204,-3.8751E-16,5.39594E-16,8.99579E-15,-3.20401E-15,-5.94251E-15,1
4.1799E-29,0.75,0.884615385,-0.000164215,-7.72612E-32,0.000164215,7.03084E-13,5.88953E-16,3.53026E-15,8.08707E-16,-4.54017E-15,1
-0.3,1.2,0.115384615,-0.000164221,-1.54507E-31,0.000164221,8.3454E-15,2.80403E-16,1.22117E-14,-5.68349E-15,-6.42044E-15,1
0.2,1.5,0.653846154,-0.000164317,2.31764E-31,0.000164317,4.99456E-17,5.45585E-16,1.03683E-14,-4.00092E-15,-6.52365E-15,1
0.1,0.85,1.346153846,-0.000164376,9.01272E-32,0.000164376,-6.10632E-16,6.29023E-16,1.99336E-15,2.60008E-15,-4.83471E-15,1
-0.3,0.5,0.307692308,-0.00016438,2.12447E-31,0.00016438,7.18729E-15,4.35589E-16,5.3942E-15,-1.12329E-15,-4.31919E-15,1
-0.3,0.45,0.384615385,-0.000164397,2.38203E-31,0.000164397,7.2972E-15,4.47265E-16,4.57689E-15,-4.77599E-16,-4.15939E-15,1
0.1,1.5,0.538461538,-0.000164496,7.21034E-31,0.000164496,-3.90803E-16,4.85136E-16,1.12784E-14,-4.6783E-15,-6.69587E-15,1
-0.3,0.4,0.769230769,-0.000164533,-4.82852E-33,0.000164533,6.5448E-15,4.58854E-16,2.38151E-15,1.68703E-15,-4.14058E-15,1
0.1,0.85,1.384615385,-0.000164673,7.72529E-32,0.000164673,-6.67093E-16,6.28916E-16,1.87727E-15,2.74261E-15,-4.86106E-15,1
-0.2,0.7,0.346153846,-0.000164694,7.08162E-32,0.000164694,5.68261E-15,4.63318E-16,6.55079E-15,-1.85294E-15,-4.77336E-15,1
3.18662E-34,1.05,0.5,-0.000164772,-3.47639E-31,0.000164772,-3.39015E-16,5.2053E-16,8.04495E-15,-2.66951E-15,-5.50746E-15,1
-0.1,0.65,0.692307692,-0.000164813,-2.12449E-31,0.000164813,4.76795E-15,5.45173E-16,4.0013E-15,2.54246E-16,-4.41311E-15,1
-2.23023E-33,0.95,0.538461538,-0.000164898,-3.86325E-32,0.000164898,-3.34021E-16,5.43236E-16,7.00678E-15,-1.96289E-15,-5.1988E-15,1
0.1,0.85,1.423076923,-0.00016495,2.83264E-31,0.00016495,-6.76158E-16,6.28809E-16,1.77355E-15,2.87326E-15,-4.88788E-15,1
-0.1,1.2,0.346153846,-0.000164971,3.21888E-32,0.000164971,-8.87756E-17,4.21157E-16,1.04069E-14,-4.31482E-15,-6.12436E-15,1
0.3,1.05,4.97,-0.000165,1.29E-32,0.000165,-3.59E-13,6.8E-16,-1.14E-16,6.78E-15,-6.85E-15,1
0.4,1.15,6.21,-0.000165,4.64E-31,0.000165,-2.38E-12,6.94E-16,-3.74E-16,7.61E-15,-7.27E-15,1
0.5,1.25,6.52,-0.000165,1.03E-31,0.000165,-1.51E-13,7.07E-16,-4.18E-16,7.78E-15,-7.39E-15,1
0.6,1.35,6.83,-0.000165,2.96E-31,0.000165,-1.07E-12,7.18E-16,-4.59E-16,7.95E-15,-7.5E-15,1
0.7,1.45,7.14,-0.000165,-3.93E-31,0.000165,-1.54E-13,7.29E-16,-5E-16,8.12E-15,-7.6E-15,1
-0.2,0.5,2.79,-0.000165,1.42E-31,0.000165,-2.67E-16,5.08E-16,2.4E-16,5.21E-15,-5.57E-15,1
-0.3,0.5,0.31,-0.000165,4.18E-32,0.000165,6.8E-15,4.36E-16,5.38E-15,-1.11E-15,-4.32E-15,1
-0.1,0.6,6.52,-0.000165,1.29E-32,0.000165,-8.14E-13,5.42E-16,-6.49E-16,7.93E-15,-7.13E-15,1
-0.1,0.6,6.83,-0.000165,5.79E-32,0.000165,-1.23E-12,5.41E-16,-7.11E-16,8.12E-15,-7.23E-15,1
0.2,0.95,2.79,-0.000165,-5.41E-31,0.000165,-5.66E-15,6.61E-16,4.9E-16,5.04E-15,-5.8E-15,1
0.2,0.95,3.1,-0.000165,-6.95E-31,0.000165,-4.76E-15,6.59E-16,3.73E-16,5.33E-15,-5.98E-15,1
-0.3,0.4,0.807692308,-0.000165024,6.43786E-32,0.000165024,8.67597E-15,4.58833E-16,2.22995E-15,1.86469E-15,-4.16668E-15,1
-0.2,1.2,0.230769231,-0.000165027,2.38206E-31,0.000165027,1.46303E-15,3.52454E-16,1.13142E-14,-4.99999E-15,-6.27781E-15,1
0.3,1.1,1.076923077,-0.000165145,6.43941E-33,0.000165145,2.07052E-15,6.92807E-16,4.44908E-15,2.76276E-16,-5.02986E-15,1
0.1,0.85,1.461538462,-0.00016521,1.1588E-31,0.00016521,7.63079E-14,6.28702E-16,1.68105E-15,2.99299E-15,-4.91502E-15,1
-0.3,0.9,0.153846154,-0.000165252,-1.03005E-31,0.000165252,7.75224E-15,3.44879E-16,9.53452E-15,-3.96231E-15,-5.52903E-15,1
0.2,1.2,0.730769231,-0.000165267,-5.15028E-32,0.000165267,-4.09027E-16,6.12111E-16,7.46841E-15,-2.0845E-15,-5.60731E-15,1
0.1,0.9,0.807692308,-0.000165306,1.54508E-31,0.000165306,-2.01729E-16,6.18863E-16,4.83497E-15,-2.46261E-16,-4.81945E-15,1
0.5,1.3,1.384615385,-0.000165333,-1.03011E-31,0.000165333,2.11833E-14,7.5245E-16,3.88796E-15,9.70004E-16,-5.22204E-15,1
-0.3,0.55,0.269230769,-0.000165379,6.43808E-32,0.000165379,7.18058E-15,4.23944E-16,6.02249E-15,-1.58304E-15,-4.47596E-15,1
0.5,1.4,1.115384615,-0.000165446,1.38415E-31,0.000165446,-6.10309E-16,7.33843E-16,6.16573E-15,-8.93695E-16,-5.61713E-15,1
0.1,0.85,1.5,-0.000165456,3.21891E-31,0.000165456,2.98661E-14,6.28593E-16,1.59823E-15,3.10324E-15,-4.94234E-15,1
-0.3,0.4,0.846153846,-0.000165462,-3.21894E-32,0.000165462,6.6328E-15,4.58813E-16,2.08734E-15,2.03445E-15,-4.19382E-15,1
-0.2,0.55,0.538461538,-0.000165473,-9.65672E-32,0.000165473,2.23656E-15,4.98082E-16,4.29493E-15,-1.15793E-16,-4.2898E-15,1
1.04744E-29,0.75,0.923076923,-0.000165499,-1.03003E-31,0.000165499,4.49817E-14,5.8886E-16,3.36087E-15,9.87812E-16,-4.5498E-15,1
0.4,1.2,1.230769231,-0.000165545,-3.39046E-36,0.000165545,7.39006E-16,7.24835E-16,4.16631E-15,6.23571E-16,-5.12636E-15,1
-0.3,1.25,0.115384615,-0.000165603,-1.22318E-31,0.000165603,8.47893E-15,2.69855E-16,1.26381E-14,-5.94925E-15,-6.57043E-15,1
-0.1,1,0.384615385,-0.000165641,4.69959E-31,0.000165641,-1.51868E-16,4.6515E-16,8.54971E-15,-3.10247E-15,-5.52395E-15,1
0.4,1.45,0.923076923,-0.000165702,-5.15071E-32,0.000165702,-2.23676E-16,6.70683E-16,7.93338E-15,-2.21519E-15,-5.99987E-15,1
-0.2,0.95,0.269230769,-0.000165751,2.57517E-32,0.000165751,1.14623E-15,4.06782E-16,9.04563E-15,-3.53251E-15,-5.53158E-15,1
-0.2,0.8,0.307692308,-0.000165756,-2.83268E-31,0.000165756,4.96039E-15,4.40427E-16,7.59687E-15,-2.56932E-15,-5.07995E-15,1
-0.2,0.65,0.384615385,-0.000165776,6.43782E-32,0.000165776,8.14835E-15,4.7486E-16,5.93907E-15,-1.40916E-15,-4.61707E-15,1
0.5,1.45,1.076923077,-0.000165826,-4.66737E-32,0.000165826,-5.86049E-16,7.22936E-16,6.80315E-15,-1.34939E-15,-5.78784E-15,1
-0.3,0.4,0.884615385,-0.000165857,8.04731E-32,0.000165857,6.73536E-15,4.58794E-16,1.95586E-15,2.19391E-15,-4.22179E-15,1
-0.1,0.8,0.461538462,-0.000165893,2.89703E-31,0.000165893,-1.70086E-16,5.10556E-16,6.47685E-15,-1.68905E-15,-4.91033E-15,1
0.3,1.05,5.28,-0.000166,-1.29E-31,0.000166,-1.83E-15,6.77E-16,-1.85E-16,7E-15,-6.95E-15,1
0.4,1.15,6.52,-0.000166,1.29E-31,0.000166,-1.09E-12,6.91E-16,-4.39E-16,7.8E-15,-7.37E-15,1
0.4,1.2,1.24,-0.000166,-5.28E-31,0.000166,-5.41E-16,7.25E-16,4.12E-15,6.71E-16,-5.13E-15,1
0.5,1.25,6.83,-0.000166,-3.61E-31,0.000166,-1.4E-12,7.03E-16,-4.81E-16,7.97E-15,-7.48E-15,1
0.6,1.35,7.14,-0.000166,3.22E-32,0.000166,-6.22E-13,7.15E-16,-5.21E-16,8.14E-15,-7.59E-15,1
0.6,1.4,1.55,-0.000166,1.29E-31,0.000166,-2.03E-10,7.73E-16,3.57E-15,1.37E-15,-5.32E-15,1
0.7,1.45,7.45,-0.000166,-1.67E-31,0.000166,-1.69E-14,7.26E-16,-5.61E-16,8.31E-15,-7.69E-15,1
-0.3,0.4,0.931,-0.000166,2.38E-31,0.000166,6.09E-13,4.59E-16,1.81E-15,2.37E-15,-4.26E-15,1
-0.2,0.5,3.1,-0.000166,-3.35E-31,0.000166,-1.95E-15,5.08E-16,1.46E-16,5.48E-15,-5.74E-15,1
-0.1,0.6,7.14,-0.000166,3.48E-31,0.000166,-2.04E-15,5.39E-16,-7.73E-16,8.3E-15,-7.32E-15,1
-0.1,0.6,7.45,-0.000166,9.98E-32,0.000166,-9.77E-14,5.38E-16,-8.34E-16,8.49E-15,-7.41E-15,1
-1.99E-36,0.75,0.931,-0.000166,-6.44E-32,0.000166,1.58E-15,5.89E-16,3.33E-15,1.03E-15,-4.55E-15,1
-0.2,0.8,0.31,-0.000166,1.29E-31,0.000166,6.96E-16,4.4E-16,7.59E-15,-2.56E-15,-5.08E-15,1
0.1,0.85,1.55,-0.000166,2.03E-31,0.000166,5.61E-13,6.28E-16,1.5E-15,3.24E-15,-4.98E-15,1
0.2,0.95,3.41,-0.000166,-7.92E-31,0.000166,-3.91E-15,6.58E-16,2.74E-16,5.6E-15,-6.14E-15,1
-0.1,0.75,0.5,-0.000166096,6.43824E-33,0.000166096,-1.52505E-16,5.2209E-16,5.85452E-15,-1.23833E-15,-4.75035E-15,1
-0.3,0.4,0.923076923,-0.000166215,-1.75432E-31,0.000166215,6.44637E-15,4.58775E-16,1.83665E-15,2.34175E-15,-4.25042E-15,1
-6.37274E-34,1.25,0.461538462,-0.000166284,5.15036E-32,0.000166284,-3.12325E-16,4.76139E-16,9.92583E-15,-3.89959E-15,-6.11345E-15,1
-1.43423E-33,0.85,0.615384615,-0.000166324,4.37772E-31,0.000166324,-2.95438E-16,5.66175E-16,5.76871E-15,-1.06967E-15,-4.8771E-15,1
0.1,0.95,0.730769231,-0.000166457,6.82406E-31,0.000166457,3.03579E-16,6.07474E-16,5.68165E-15,-9.02753E-16,-4.99811E-15,1
0.4,1.25,1.076923077,-0.000166483,-1.28751E-31,0.000166483,1.43898E-16,7.15E-16,5.41619E-15,-4.12912E-16,-5.32972E-15,1
0.3,1.15,0.961538462,-0.000166493,-2.5108E-31,0.000166493,1.00289E-14,6.82084E-16,5.50476E-15,-5.74008E-16,-5.22435E-15,1
0.2,1.05,0.846153846,-0.000166504,-2.5751E-31,0.000166504,3.78478E-15,6.46134E-16,5.59353E-15,-7.37469E-16,-5.11381E-15,1
3.2823E-32,0.75,0.961538462,-0.000166535,4.1846E-32,0.000166535,7.29559E-16,5.88775E-16,3.19291E-15,1.16859E-15,-4.56255E-15,1
-0.3,0.4,0.961538462,-0.000166543,9.6569E-33,0.000166543,6.43031E-15,4.58757E-16,1.72987E-15,2.47764E-15,-4.27952E-15,1
0.5,1.35,1.192307692,-0.000166601,-7.98293E-31,0.000166601,-6.29919E-16,7.44106E-16,5.32972E-15,-2.55453E-16,-5.42976E-15,1
0.1,1.05,0.653846154,-0.000166685,1.41636E-31,0.000166685,1.79527E-15,5.846E-16,6.9399E-15,-1.80963E-15,-5.32638E-15,1
-0.2,1.25,0.230769231,-0.000166685,3.63745E-31,0.000166685,1.57292E-15,3.41793E-16,1.17438E-14,-5.26834E-15,-6.42835E-15,1
0.5,1.3,1.423076923,-0.000166839,-5.0216E-31,0.000166839,2.01328E-13,7.51866E-16,3.71503E-15,1.14529E-15,-5.22381E-15,1
-0.3,0.4,1,-0.000166848,-7.40353E-32,0.000166848,6.49875E-15,4.58739E-16,1.63463E-15,2.60229E-15,-4.30893E-15,1
5.36126E-32,0.8,0.692307692,-0.000166896,2.06011E-31,0.000166896,-6.28355E-15,5.77641E-16,4.94125E-15,-4.26927E-16,-4.70399E-15,1
-0.3,1.3,0.115384615,-0.0001669,-2.49457E-32,0.0001669,8.53622E-15,2.59346E-16,1.30635E-14,-6.21418E-15,-6.72029E-15,1
0.3,1.4,0.807692308,-0.000166946,-9.01283E-32,0.000166946,-2.00557E-16,6.25924E-16,8.44468E-15,-2.64249E-15,-6.03908E-15,1
-0.1,1.25,0.346153846,-0.000166992,3.8628E-32,0.000166992,-1.31529E-16,4.1035E-16,1.08405E-14,-4.5864E-15,-6.27554E-15,1
0.3,1.05,5.59,-0.000167,-1.8E-31,0.000167,-3.02E-12,6.75E-16,-2.55E-16,7.21E-15,-7.05E-15,1
0.4,1.15,6.83,-0.000167,3.09E-31,0.000167,-2.07E-13,6.87E-16,-5.02E-16,7.99E-15,-7.46E-15,1
0.5,1.25,7.14,-0.000167,2.58E-32,0.000167,-1.47E-13,7E-16,-5.43E-16,8.16E-15,-7.57E-15,1
0.6,1.35,7.45,-0.000167,1.55E-31,0.000167,-1.16E-13,7.11E-16,-5.82E-16,8.33E-15,-7.67E-15,1
0.7,1.45,7.76,-0.000167,-3.86E-31,0.000167,-1.05E-13,7.22E-16,-6.21E-16,8.49E-15,-7.78E-15,1
-0.2,0.5,3.41,-0.000167,-5.15E-32,0.000167,-8.43E-14,5.07E-16,5.98E-17,5.73E-15,-5.91E-15,1
-0.2,0.5,3.72,-0.000167,-4.64E-31,0.000167,-4.5E-16,5.07E-16,-2.12E-17,5.98E-15,-6.07E-15,1
-0.1,0.6,7.76,-0.000167,-2.7E-31,0.000167,-6.32E-13,5.36E-16,-8.94E-16,8.67E-15,-7.5E-15,1
-0.1,0.6,8.07,-0.000167,4.06E-31,0.000167,-2.13E-15,5.35E-16,-9.54E-16,8.84E-15,-7.59E-15,1
5.17E-36,0.85,0.621,-0.000167,-1.74E-31,0.000167,-3.49E-16,5.66E-16,5.75E-15,-1.05E-15,-4.88E-15,1
0.1,0.85,1.86,-0.000167,-2.12E-31,0.000167,1.42E-15,6.27E-16,1.08E-15,3.88E-15,-5.2E-15,1
0.2,0.95,3.72,-0.000167,1.16E-31,0.000167,-1.39E-15,6.56E-16,1.85E-16,5.86E-15,-6.3E-15,1
3.20907E-37,0.9,0.576923077,-0.00016703,1.28765E-32,0.00016703,-3.14375E-16,5.54659E-16,6.40212E-15,-1.52787E-15,-5.04069E-15,1
0.6,1.5,1.230769231,-0.000167053,1.28756E-32,0.000167053,-4.71902E-16,7.57808E-16,6.09721E-15,-7.51162E-16,-5.71505E-15,1
0.1,1.3,0.576923077,-0.000167112,-1.28753E-32,0.000167112,-3.63415E-16,5.28506E-16,9.43927E-15,-3.48334E-15,-6.09545E-15,1
-0.3,0.4,1.038461538,-0.000167133,1.60946E-32,0.000167133,3.81851E-14,4.58721E-16,1.54945E-15,2.71707E-15,-4.33852E-15,1
